source_id,target_id,trans_amount,source_type,target_type,description,label
202000000117115428,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000099597078,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000096143620,201000000004866700,3000,customer,merchant,Buy Goods,fraud
202000000072842802,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000106206708,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000116874843,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000062968760,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000118873795,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000118152776,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000119228492,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000120861526,201000000004467157,5000,customer,merchant,Buy Goods,fraud
202000000113204773,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000086383945,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000087640433,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000118122195,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000085070011,201000000004843712,1000,customer,merchant,Buy Goods,fraud
202000000057079164,201000000004841879,28000,customer,merchant,Buy Goods,fraud
202000000088579940,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000098340707,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000103192406,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000102220311,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000111758457,201000000003941697,21000,customer,merchant,Buy Goods,fraud
202000000120450605,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000118078001,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000081617892,201000000004841889,8000,customer,merchant,Buy Goods,fraud
202000000117060310,201000000004867617,1500,customer,merchant,Buy Goods,fraud
202100000007820401,190325031511124,1840400,customer,merchant,spbu,fraud
202000000062623622,201000000004841889,7000,customer,merchant,Buy Goods,fraud
202000000082993187,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000052878827,201000000005156074,1000,customer,merchant,Buy Goods,fraud
202000000097173302,201000000004843712,2000,customer,merchant,Buy Goods,fraud
202000000097612529,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000122189688,201000000004841886,1000,customer,merchant,Buy Goods,fraud
202000000117782672,201000000005156074,1000,customer,merchant,Buy Goods,fraud
202000000082701255,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000075590948,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000129426381,201000000001195015,59000,customer,merchant,artajasa,fraud
202000000062603018,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000087271331,201000000004841883,2000,customer,merchant,Buy Goods,fraud
202000000100540187,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000108519922,201000000003971160,20000,customer,merchant,Buy Goods,fraud
202000000112774893,201000000004843713,3500,customer,merchant,Buy Goods,fraud
202000000117328885,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000073111822,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000107678668,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000112886575,201000000004838644,1000,customer,merchant,Buy Goods,fraud
202000000099192562,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000112743525,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000065871270,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000099580048,201000000004841879,2000,customer,merchant,Buy Goods,fraud
202000000079226177,201000000004841889,2000,customer,merchant,Buy Goods,fraud
202000000098473304,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000112788481,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000098101973,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099605030,201000000004841879,2000,customer,merchant,Buy Goods,fraud
202000000103626723,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000037749744,201000000004843712,4000,customer,merchant,Buy Goods,fraud
202000000096714111,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000086459512,201000000004841889,8000,customer,merchant,Buy Goods,fraud
202000000100712337,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000088368646,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000105380483,201000000004841879,7000,customer,merchant,Buy Goods,fraud
202000000103408373,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000107661958,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000118293629,201000000002374500,1000,customer,merchant,Buy Goods,fraud
202000000115448012,201000000003972162,5000,customer,merchant,Buy Goods,fraud
202000000105706823,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000083927447,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000063140916,201000000004843707,1000,customer,merchant,Buy Goods,fraud
202000000063530683,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000112787078,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000105821186,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000103406267,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000099744208,201000000003821689,250000,customer,merchant,Buy Goods,fraud
202000000112822616,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000072995377,201000000004841889,7000,customer,merchant,Buy Goods,fraud
202000000098596479,201000000004841883,1000,customer,merchant,Buy Goods,fraud
202000000117091160,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000109254569,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000088870798,201000000003585628,402500,customer,merchant,Buy Goods,fraud
202000000117928990,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000086142733,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000122855060,201000000004613459,10000,customer,merchant,Buy Goods,fraud
202000000117749161,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000109357480,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000118250309,201000000005156074,1000,customer,merchant,Buy Goods,fraud
202000000105641934,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000108913841,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000117328541,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000087353319,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099181897,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099599373,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000123499719,201000000005407100,995000,customer,merchant,Buy Goods,fraud
202000000118164689,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000118202705,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000097712730,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000109258500,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000090794644,201000000004841882,1000,customer,merchant,Buy Goods,fraud
202000000105509589,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000114607799,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000118059766,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000126013457,201000000001195015,191001,customer,merchant,artajasa,fraud
202000000097050994,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000106664478,201000000004867617,9000,customer,merchant,Buy Goods,fraud
202000000100622372,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000117026141,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000108900095,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000106460243,201000000004843712,1000,customer,merchant,Buy Goods,fraud
202000000113633404,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000095409931,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000062843117,201000000004841889,2500,customer,merchant,Buy Goods,fraud
202000000073027359,201000000002374500,1000,customer,merchant,Buy Goods,fraud
202000000118871650,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000106121983,201000000004845541,1000,customer,merchant,Buy Goods,fraud
202000000080812645,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000118268094,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000097046039,201000000004843712,4000,customer,merchant,Buy Goods,fraud
202000000118406845,201000000005156074,1000,customer,merchant,Buy Goods,fraud
202000000100224497,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000116711907,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000120698301,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000105101376,201000000004843712,1500,customer,merchant,Buy Goods,fraud
2.02E+17,201000000004841879,5000,customer,merchant,Buy Goods,fraud
202000000106140478,201000000004845541,1500,customer,merchant,Buy Goods,fraud
202000000099041088,201000000004841889,1000,customer,merchant,Buy Goods,fraud
202000000105652743,201000000004841879,3000,customer,merchant,Buy Goods,fraud
202000000107694061,201000000004841879,5000,customer,merchant,Buy Goods,fraud
202000000072939330,201000000004841883,7500,customer,merchant,Buy Goods,fraud
202000000099499126,201000000004841887,8500,customer,merchant,Buy Goods,fraud
202000000118382225,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000079965215,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000093967580,201000000004843712,2500,customer,merchant,Buy Goods,fraud
202000000102362053,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000072715159,201000000002374500,2500,customer,merchant,Buy Goods,fraud
202000000095530521,201000000004866700,1500,customer,merchant,Buy Goods,fraud
202000000009357157,201000000003925223,58000,customer,merchant,Buy Goods,fraud
202000000071653037,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000105503494,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099492026,201000000004841887,8500,customer,merchant,Buy Goods,fraud
202000000099327419,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000103402786,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000098693677,201000000004841883,2000,customer,merchant,Buy Goods,fraud
202000000063533487,201000000004841887,7500,customer,merchant,Buy Goods,fraud
202000000097299411,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000100289147,201000000004841879,2000,customer,merchant,Buy Goods,fraud
202000000065443027,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000113206929,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000091724978,201000000004841883,4500,customer,merchant,Buy Goods,fraud
202000000098709977,201000000004841883,1000,customer,merchant,Buy Goods,fraud
202000000106321981,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000100068367,201000000004841879,8000,customer,merchant,Buy Goods,fraud
202000000100543055,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000119314940,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000099709467,201000000004867617,8000,customer,merchant,Buy Goods,fraud
202000000116458094,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000094176245,201000000004867617,10500,customer,merchant,Buy Goods,fraud
202000000103304479,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000112741579,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000100710145,201000000001195015,112833,customer,merchant,artajasa,fraud
202000000115916837,201000000004841889,2500,customer,merchant,Buy Goods,fraud
202000000112815790,201000000004841886,3500,customer,merchant,Buy Goods,fraud
202000000089780435,201000000004841883,4500,customer,merchant,Buy Goods,fraud
202000000080812584,201000000004841889,1500,customer,merchant,Buy Goods,fraud
202000000090803053,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000113426390,201000000002374500,3000,customer,merchant,Buy Goods,fraud
202000000038082048,201000000004841889,3000,customer,merchant,Buy Goods,fraud
202000000112940911,201000000004841889,3500,customer,merchant,Buy Goods,fraud
202000000113568023,201000000002374500,1500,customer,merchant,Buy Goods,fraud
202000000098420481,201000000004841883,1000,customer,merchant,Buy Goods,fraud
202000000116510262,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000100316712,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000118212297,201000000005343378,1000,customer,merchant,Buy Goods,fraud
202000000097650200,201000000004843712,1500,customer,merchant,Buy Goods,fraud
202000000113391124,201000000004841887,3500,customer,merchant,Buy Goods,fraud
202000000109312743,201000000004292991,1000,customer,merchant,Buy Goods,fraud
202000000105097702,201000000004843712,10500,customer,merchant,Buy Goods,fraud
202000000118337946,201000000005156074,1000,customer,merchant,Buy Goods,fraud
202000000106176617,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000126489515,201000000001195015,5754,customer,merchant,artajasa,fraud
202000000120618244,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000100301479,201000000004841879,8000,customer,merchant,Buy Goods,fraud
202000000102340454,201000000004841879,1500,customer,merchant,Buy Goods,fraud
202000000105385472,201000000004841879,1000,customer,merchant,Buy Goods,fraud
202000000086187741,201000000004843712,3000,customer,merchant,Buy Goods,fraud
202000000122124794,201000000003821689,20300,customer,merchant,Buy Goods,fraud
